City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Weather description
320,Jacksonville,30.3322,-81.6556,48.2,88,1,3.44,US,2021-11-28 05:43:31,clear sky
321,Lumphat,13.4878,106.9816,81.01,72,99,4.23,KH,2021-11-28 05:45:46,overcast clouds
322,Shache,38.4167,77.2406,36.1,31,77,3.58,CN,2021-11-28 05:45:46,broken clouds
323,Kaiyuan,23.6977,103.3037,67.95,61,67,3.69,CN,2021-11-28 05:45:47,broken clouds
324,Ipora,-16.4419,-51.1178,69.55,94,37,0.36,BR,2021-11-28 05:45:47,scattered clouds
325,Anjangaon,21.1631,77.3094,79.74,28,55,7.83,IN,2021-11-28 05:45:47,broken clouds
326,Guatire,10.4762,-66.5427,73.9,98,57,0.81,VE,2021-11-28 05:45:48,broken clouds
327,Biu,10.6129,12.1946,67.3,29,70,6.58,NG,2021-11-28 05:45:48,broken clouds
328,Yuci,37.6803,112.7319,51.55,28,4,4.47,CN,2021-11-28 05:45:48,clear sky
329,Trairi,-3.2778,-39.2689,80.64,76,73,8.79,BR,2021-11-28 05:41:04,broken clouds
330,Tabuk,17.4189,121.4443,81.7,75,92,8.46,PH,2021-11-28 05:45:49,overcast clouds
331,Gotsu,35.0,132.2167,55.54,47,1,6.71,JP,2021-11-28 05:45:49,clear sky
332,Lompoc,34.6391,-120.4579,53.91,69,1,5.75,US,2021-11-28 05:41:25,clear sky
333,Maragogi,-9.0122,-35.2225,79.36,71,100,8.23,BR,2021-11-28 05:45:00,overcast clouds
334,La Rioja,42.25,-2.5,29.98,95,100,14.92,ES,2021-11-28 05:45:50,snow
335,Werda,-25.2667,23.2833,72.88,56,7,21.39,BW,2021-11-28 05:45:50,clear sky
336,Carballo,43.213,-8.691,40.69,86,80,4.97,ES,2021-11-28 05:45:51,broken clouds
337,Tiksi,71.6872,128.8694,-8.45,97,100,6.53,RU,2021-11-28 05:42:13,overcast clouds
338,Vila Velha,-20.3297,-40.2925,73.35,83,0,9.22,BR,2021-11-28 05:45:51,clear sky
339,Vardo,70.3705,31.1107,23.23,77,26,12.82,NO,2021-11-28 05:42:21,scattered clouds
340,Diamantino,-14.4086,-56.4461,74.1,87,100,4.63,BR,2021-11-28 05:45:18,overcast clouds
341,Picui,-6.5106,-36.3469,71.46,87,54,10.96,BR,2021-11-28 05:45:52,broken clouds
